upi_id,label
tvteygqtyti18@amazonpay,0
makemytrip@fbl,0
uoblqerr@amazonpay,0
meesho@oksbi,0
oyo654@okicici,0
reward932@amazonpay1,1
oyo@fbl,0
seller@gpai,1
claim109@amazonpey,1
ahwhngvrbpx@oksbi,0
flipkart_urgent@goooglepay,1
zomato@okicici,0
amazon175@okicici,0
bigbasket@ybl,0
080333812@googlepay,1
4wc8s0ju@apxi,1
official947@amazonpey,1
flipkart@paytm,0
zomato@paytm,0
swiggy45@axl,0
amazonreward@amazonpay1,1
phonepe-offer@ibl,1
blqym@amazonpay,0
bigbasket133@ybl,0
dunzo@googlepay,0
lcjcggcr@goooglepay,1
thpzwproqyj68@oksbi,0
vendor10@phonepay,1
jhzthvv@okhdfcbank,0
zomato@ybl,0
olfmsia@goooglepay,1
evltncqs62@axl,0
business@googlepai,1
official641@gpaay,1
ifqikqdbpz@amazonpay1,1
zomato@fbl,0
dunzo@fbl,0
vtvyrahit19@oksbi,0
rhwdq@phonpe,1
xqzzhao@paytam,1
xywocopguj@oksbi,0
pabwtmk9@qfkemm,1
airbnb@ybl,0
bxeqtg@phonepe,0
okgzeynmh25@phonepe,0
28220@ibl,1
nyrkuyicpymq90@googlepay,0
swiggy@ybl,0
seller@amazonpey,1
amazon271@okicici,0
paytm_service@paytam,1
wvprjbscw@paytm,0
myntra@amazonpay,0
services@googlepai,1
urgent529@gpey,1
pxzswjqebbs26@amazonpay,0
refund666@googlepey,1
gpay-refund@okicici,1
dunzo@fbl,0
myntra@oksbi,0
mknui@paytmm,1
huuys96@paytam,1
4826924@okicici,1
rfwuhtj73@phonepe,0
amazon_help@amazonpay1,1
ksezevp76@okaxis,0
879475@paytnn,1
flipkartcashback@googlepay1,1
gpay_help@fake,1
zmwwyuhhehtz89@googlepay,0
vvxivfcgnuka@googlepay,0
dunzo@ybl,0
grofers436@okhdfcbank,0
tslrwsw@okaxis,0
akrxjids68@oksbi,0
meesho@paytm,0
sifwevo39@ibl,0
ggwti@okaxis,0
amazonservice@googlepey,1
rskvnpscpki@fbl,0
vndgg@oksbi,0
ezulkdkon@axl,0
auakbstcvww@airtel,0
help217@gpay,1
dunzo891@amazonpay,0
jkvvys65@ybl,0
ola@fbl,0
flipkartofficial@amazonpay1,1
myntra257@fbl,0
644680775@gpay,1
paytm-offer@fbl,1
business@amazonpey,1
4530031113@phonepe1,1
flipkart@gpay,0
company@paytnn,1
755480@paytmm,1
oyo320@ybl,0
bookmyshow@jio,0
makemytrip@jio,0
gyhvsrubp546@amazanpay,1
team246@ibl,1
bookmyshow928@amazonpay,0
qemxbxpawy@phonepay,1
oyo@okhdfcbank,0
aezkhhfdv@paytmm,1
dealer720@googlepey,1
zomato333@airtel,0
swiggy@phonepay,1
tdslbsqaxb@amazonpay,0
meesho@fbl,0
zfuem@axl,0
grofers86@googlepay,0
4056600@googlepay1,1
uber@amazonpay,0
gpay-official@googlepay,1
airbnb@paytm,0
xcbxd@oksbi,0
ickgjmb60@googlepay,0
airbnb347@airtel,0
help574@amazonpay,1
airbnb@phonpe,1
airbnb@gpay,0
urgent304@goooglepay,1
oyo@okicici,0
oyo302@oksbi,0
vrh0x7agcv@okaxis,1
admin136@phonpe,1
5845061@googlepay1,1
t0kdnz1x7dzdbn@okaxis,1
fadxtjjty50@googlepey,1
bookmyshow@phonepe,0
amazon@airtel,0
makemytrip654@gpey,1
1089912@paytym,1
sxjqfr4ug5i61@pqsatvue,1
swiggy@amazonpay,0
upjjiv65@okhdfcbank,0
dunzo85@axl,0
jmmkvr@amazonpay,0
phonepe-customer@phonepee,1
zomato394@phonepe1,1
flipkart@okhdfcbank,0
amazon_support@okhdfcbank,1
htplmqml30@ibl,0
paytm_refund@amazonpey,1
gxm5fz8mruxaby@pdvtb,1
ilfsru56@jio,0
topnnpiqry@paytam,1
jbgurwpitz@amazonpay,0
wwjtbk1jnqawfx@mzqt,1
amazonrefund@amazonpay1,1
amazon@phonepe,0
10196@axl,1
zomato@paytmm,1
swiggy@ybl,0
makemytrip@paytm,0
njcbibxdbgco@ibl,0
dunzo@ibl,0
amazon-offer@gpay,1
ndwnbnlivdd@ibl,0
pdjkm308@gpey,1
flipkart-refund@phonpe,1
bigbasket325@okaxis,0
6268353547@paytnn,1
flipkart@ibl,0
oyo@gpay,0
nrgkptpuiqug4@okhdfcbank,0
xboyrxcbjf66@googlepay,0
phonepe_team@googlepay,1
airbnb534@okicici,0
pkmknxs@paytmm,1
flipkart@ybl,0
09dpcnzcdrufc@okicici,1
bookmyshow532@googlepay,0
eu15km66fzn@wyav,1
cashback626@gpaay,1
ola@paytm,0
elqzyz@googlepey,1
ttnb3y0g@oksbi,1
shop143@gpaay,1
0xo9w9abg6tey@slcomsaf,1
tgbmrgxmn14@googlepay,0
fyvwzwtswn@gpai,1
dpukmmaact@okicici,0
gwahifxz94480@zvaxww,1
9321515963@googlepay,1
ola68@gpay,0
myntra@airtel,0
phonepeverify@phonepay,1
wbozeegwteb@axl,0
fauufo49@ybl,0
verify240@unknown,1
5397073@gpay,1
myntra@airtel,0
makemytrip@oksbi,0
prize816@phonepe1,1
offer192@axl,1
oyo@googlepay,0
mgqmt54@googlepay,0
myntra@airtel,0
tvyupkrwy113@googlepai,1
walgzygopury@jio,0
tlnkvsxkdn@airtel,0
07043@axl,1
fuuqcib@gpay,0
dunzo@okhdfcbank,0
oyo152@paytym,1
mtezqubtjcbb@okicici,0
myntra@phonepe,0
779339@ibl,1
gi13aqf47xz2az@fhoe,1
winner72@test,1
wrzzg@amazonpay,0
pdwbyyky@amazonpay1,1
enterprise966@paytym,1
sherhexme@jio,0
xhvqffessk@ibl,0
grofers@okhdfcbank,0
bookmyshow403@gpay,0
grofers936@ibl,0
15378383@paytnn,1
69zmhazvik5@tjoq,1
bookmyshow@okicici,0
5r1c4sio8tbxx5@wmrl,1
oyo741@oksbi,0
amazon-bonus@okicici,1
blihzji@amazonpay,0
amazon643@okicici,0
reward702@gpaay,1
qxrtvtv59@jjmlnaw,1
paytmsecurity@googlepay1,1
bigbasket@okaxis,0
prykslu49@amazonpay,0
winner76@googlepay1,1
myntra@gpay,0
refund982@airtel,1
ola523@amazonpey,1
32707@amazonpey,1
myntra@jio,0
myntra@fbl,0
paytmsecurity@okaxis,1
airbnb@gpey,1
oyo@paytmm,1
i33f4jxof5y6@fbl,1
zcvfwwpbq53@amazonpay,0
phonepe_team@amazanpay,1
myntra@airtel,0
970416@amazanpay,1
qtknf1jtngz@phonepe,1
iyn0x11883j69ba@googlepay,1
udhworev21@axl,0
amazon@gpay,0
bonus110@okaxis,1
gpay_help@phonepe1,1
53253@okhdfcbank,1
amazon_offer@gpey,1
ehwcm@amazonpay1,1
gblspri@ibl,0
urgent727@ybl,1
flipkartcustomer@jio,1
prize734@test,1
bjqjcnf773@amazanpay,1
3xtaqobobum@krjpvkxs,1
zomato@okicici,0
service468@paytmm,1
help404@amazanpay,1
fxnaq@phonepe,0
freagfq@phonepe,0
183w0w164@nllwpxb,1
swiggy91@okicici,0
meesho@okicici,0
tqleomu@googlepey,1
gpay-verify@phonepee,1
flipkart958@paytnn,1
prize250@paytym,1
swiggy@ibl,0
9355683633@oksbi,1
dealer@googlepey,1
gxkubitz@ibl,0
pgjiboxgej48@okaxis,0
821473@phonepee,1
uhuvdadb369@paytmm,1
l3ga9pcc9xmtmin@mhaxlq,1
auezexuqugsn93@googlepay,0
ftqxwj@phonepee,1
sldpik562@phonepay,1
kenyvfsxrgyo67@phonepe,0
official220@goooglepay,1
myntra@phonpe,1
amazon-winner@ybl,1
business@phonepay,1
prize700@googlepay,1
8qtnep2627@xgqxgb,1
jpsxruayb5@okhdfcbank,0
dunzo@airtel,0
d43weke8e88@liwoa,1
85123@googlepai,1
service70@temp,1
64608475@amazonpay,1
enterprise@phonepe1,1
32374975@paytam,1
trader806@gpaay,1
faffscr@paytym,1
fiwkpcoik66@oksbi,0
uber548@airtel,0
flipkart-official@gpay,1
bxbfkiip@ibl,0
airbnb@fbl,0
uber@googlepay,0
qrdnhuhh@amazonpay,0
dealer281@phonepee,1
gpayreward@axl,1
byrjptapgauo75@ybl,0
986478@unknown,1
airbnb@paytam,1
zomato@paytm,0
flipkart170@okaxis,0
seller@gpai,1
3nr7hupm7o@mynubgvh,1
flipkart@googlepay,0
udbvsplveq32@axl,0
ola3@okhdfcbank,0
oyo@fbl,0
spaaw@fbl,0
qkxubtmzg45@okicici,0
dunzo@okhdfcbank,0
ola103@okhdfcbank,0
bookmyshow417@gpay,0
luxee@axl,0
b2t71qkp8ht@vyjnat,1
official329@googlepay,1
bookmyshow145@phonepee,1
ay9p47bygx@googlepay,1
577604@paytam,1
806240936@phonepay,1
oyo@amazonpay,0
swiggy@paytmm,1
exjwla@okicici,0
bigbasket184@okicici,0
esauq71qhy83gnk@rteyi,1
myntra@oksbi,0
company@paytmm,1
qhvxzq548@phonepee,1
5236838@phonepee,1
pufcalul@axl,0
claim7@googlepay1,1
39ytj98qf@aincmc,1
pfxcdfg@airtel,0
myntra@oksbi,0
team199@gpay,1
amazon@gpai,1
zomato627@okicici,0
flipkart_customer@okicici,1
jyamwoqjv@googlepay,0
myntra@okhdfcbank,0
myntra778@airtel,0
zomato@paytm,0
l1myxpgw1jmsz@lvnv,1
zomato@ybl,0
nubxtwxnozu7@gpay,0
wefkqvs@phonepe,0
98075@amazonpay,1
yzoqed95@fbl,0
airbnb@amazonpay,0
mtuuzvtelp286@paytym,1
fmlrkl0o7o1@yxnmcje,1
seller@googlepai,1
dunzo@gpay,0
xlyw9t070n@okicici,1
qtup99xbp@phonepe,1
services@gpey,1
phonepe_winner@phonepe,1
oyo@googlepay,0
4994554675@amazonpay1,1
4866209930@paytym,1
882832@phonepee,1
paytm-help@phonepay,1
arxyknrxbn@amazonpey,1
service431@phonepee,1
flipkart@airtel,0
253313@phonpe,1
ola110@googlepay,0
lafuulis20@amazonpay,0
291895@phonepe1,1
xbkgahjjz19@fbl,0
flipkart-refund@jio,1
tnohjt@ybl,0
cbwegpyq@phonepe,0
vkqglgkx911@paytam,1
uber@googlepay,0
xtspgyd@ybl,0
swiggy391@fbl,0
vnoutuyeitdu@okicici,0
flipkartsupport@okhdfcbank,1
5948021338@goooglepay,1
ooaytbic@jio,0
dmytjnzs321@amazonpay1,1
swiggy@googlepay,0
gmxee@amazanpay,1
bookmyshow@amazonpey,1
zomato@googlepai,1
customer124@paytm,1
offer446@phonepee,1
neclaa13@oksbi,0
amazon@axl,0
amazonsupport@test,1
c8eh50j42gd0wna@okicici,1
myntra@ybl,0
ydrcevgzl205@phonepe1,1
vendor@gpey,1
phonepeclaim@gpai,1
paytm_official@phonpe,1
paytm-official@gpaay,1
gkosfipyn539@gpai,1
services@googlepey,1
official283@okaxis,1
merchant236@paytam,1
swiggy@googlepay,0
makemytrip259@gpay,0
g8twmh28epptv@thjlm,1
daoxxq@fbl,0
g2m4b9xk2um5@phonepe,1
flipkart_urgent@fake,1
airbnb495@oksbi,0
makemytrip@airtel,0
paytmteam@amazonpay1,1
dgfgylmmd@axl,0
gcxprlao@gpay,0
amazon12@jio,0
amazon_winner@googlepey,1
zlsch@okaxis,0
company406@googlepay1,1
25138572@phonepee,1
49119978@oksbi,1
84810292@goooglepay,1
merchant@googlepai,1
meesho446@airtel,0
hpmoiba7m5bl1sb@ybl,1
zzosdm341@phonpe,1
paytm_cashback@phonepee,1
airbnb@jio,0
0ozvpkybxh@byact,1
amazon@amazonpay,0
support837@gpay,1
dunzo@gpay,0
meesho241@gpay,0
amazon@googlepay,0
flipkartclaim@okaxis,1
myntra@googlepay,0
whsabkqo63@amazonpay1,1
dunzo720@axl,0
420008751@googlepai,1
qdfqsyocureh96@gpay,0
vendor@googlepai,1
prize581@gpay,1
809878096@phonepee,1
jdssgasfy807@phonepee,1
bigbasket@googlepey,1
eigqqgtrumm@okaxis,0
blgvhhan@axl,0
urgent386@jio,1
bookmyshow@googlepay,0
f5pzfgnv2dp@pccevbq,1
0oxcn443@wvrca,1
meesho406@phonepe,0
swiggy@googlepay,0
4lrt9qddag@fbl,1
dunzo@amazonpey,1
airbnb@okicici,0
customer413@ibl,1
1d4hjbelyjbjrr@qyqxij,1
paytmurgent@gpai,1
hgurcq@gpai,1
swiggy@phonepee,1
bookmyshow114@airtel,0
yhftgjzonyb81@jio,0
ola489@okaxis,0
ymsgobtk@okicici,0
airbnb564@okaxis,0
bqgnr@amazonpay1,1
meesho@okicici,0
9762835722@amazonpay,1
39394501@paytmm,1
27697827@phonpe,1
grofers@gpay,0
btkeeineiig46@okhdfcbank,0
dhdselzxxbwp@gpay,0
uber@fbl,0
mxbzzpcm4@ybl,0
phonepe-support@oksbi,1
bookmyshow295@gpay,0
makemytrip@okicici,0
amazon-help@paytmm,1
bookmyshow499@ybl,0
sceij@okhdfcbank,0
grofers358@amazonpay,0
grofers113@gpay,0
oyo@gpay,0
swiggy@gpay,0
cashback858@axl,1
tcvymeylxs@okhdfcbank,0
grofers@fbl,0
phonepe_urgent@phonpe,1
uyspcs@paytym,1
oyo@ibl,0
bigbasket@fbl,0
dunzo@okhdfcbank,0
flipkart_prize@phonepay,1
oxn1frdd8if5w@vsbpb,1
enterprise@googlepay1,1
jausumj@oksbi,0
8398585383@amazonpay,1
whfqu76@oksbi,0
phonepe_bonus@oksbi,1
amazon-cashback@amazanpay,1
ekoyrkfnsuoi@amazonpay,0
agvxrk@ybl,0
tqeexuyyw158@amazanpay,1
refund168@amazonpay1,1
28547@amazonpay1,1
puuaplgjh17@jio,0
pd7vowwtmt5t@okicici,1
8111695@paytnn,1
ms0i76a48jngjtf@wdtexstq,1
airbnb894@ybl,0
hwoxbavmc@amazonpey,1
dmgkwole78@ibl,0
meesho623@axl,0
clohrnh89@amazonpay,0
meesho@paytym,1
gnidbw9www@ibl,1
ypgtdfeureop@ibl,0
bigbasket@ibl,0
uber@ybl,0
ola@jio,0
bigbasket@okicici,0
bigbasket@amazonpay,0
swiggy@oksbi,0
viroyxl99@okhdfcbank,0
swiggy405@airtel,0
airbnb@fbl,0
refund984@paytym,1
bigbasket@ybl,0
sxodigjd@paytmm,1
dndbyypixp@phonpe,1
xrgxowy@googlepay,0
bkyxzzd@googlepai,1
rylazl@phonepe,0
oxlch114@jio,1
meesho@ibl,0
789967@ybl,1
9rtdrz4z5@gpay,1
echoxgbri@axl,0
tdcqlhl8@okhdfcbank,0
g6735ahby7vcxs@ibl,1
catbhx96@fbl,0
zbhngblus@oksbi,0
bcb9o4bi@zithec,1
baztqvczxt762@phonepee,1
prize427@ybl,1
service144@gpey,1
bigbasket@googlepay,0
ajwvpiws529@phonepee,1
bookmyshow@paytm,0
admin366@unknown,1
tptjfcggfmdy@gpay,0
flipkart@gpay,0
z8vx7u0xu@rpzv,1
lqnrs@amazonpay,0
ki9vv9zw28@amazonpay,1
swiggy@fbl,0
fvefvgv82@ybl,0
zoqhc8d4d5m5o3z@komecyy,1
904660808@phonepe1,1
flipkart48@axl,0
dunzo@okicici,0
swiggy@jio,0
reward308@phonpe,1
dunzo140@oksbi,0
bbemtgp68@oksbi,0
bookmyshow@okaxis,0
makemytrip@gpay,0
6078879828@okhdfcbank,1
dxsfxgkeog67@paytm,0
6tisrafac@nhroav,1
ola@jio,0
myntra@paytmm,1
482604@gpai,1
flipkartcashback@fake,1
meesho@paytm,0
xnexuqbsf@jio,0
jotfoplwf347@amazonpey,1
meesho@phonepe,0
ola@ybl,0
makemytrip458@paytmm,1
459764501@goooglepay,1
yxqbng@jio,0
grofers@axl,0
577164@googlepay1,1
zomato@jio,0
uber@ibl,0
ola16@phonepe,0
claim489@amazonpey,1
gpay-bonus@phonepe1,1
support671@oksbi,1
gilorfi59@jio,0
lwbobtjkipz64@ybl,0
pqc8rhiub2sq@ybl,1
bigbasket@okhdfcbank,0
potyhduqf@phonepee,1
gpay-admin@oksbi,1
amazon427@googlepay,0
swiggy@okaxis,0
flfrcpubwn31@fbl,0
oyo@okhdfcbank,0
bookmyshow@paytm,0
m2rf43nwertgpfr@bjqeikv,1
995121449@paytm,1
airbnb@phonepe,0
0bzer480obj99m4@apdl,1
gpayrefund@gpey,1
grofers59@googlepey,1
paytmclaim@okhdfcbank,1
ola@okhdfcbank,0
paytm-reward@airtel,1
dswdvqkfj542@phonpe,1
vjleffbjqt92@axl,0
zomato521@airtel,0
amazon@phonepe,0
help297@paytym,1
amazon645@ibl,0
tn1u1pr9yls8pk@gweqzb,1
bigbasket997@ibl,0
xlxwc@googlepay1,1
prize347@airtel,1
bookmyshow@oksbi,0
makemytrip677@fbl,0
kpdxytqe@phonepee,1
meesho386@ibl,0
qsrbcdruao@paytm,0
55232@phonepay,1
airbnb@fbl,0
amazon@googlepay,0
rjkbfgmakfyr@axl,0
admin847@okicici,1
evdtakycxi@axl,0
65659181@airtel,1
cashback666@googlepay1,1
aohnsacicxq95@paytm,0
1548992@paytmm,1
jrklmhwxun@oksbi,0
2808348@phonpe,1
iusxie32@amazonpay,0
en9rpogll3l3@jio,1
smwraxjn@gpey,1
phonepe-refund@amazanpay,1
dunzo@paytm,0
dunzo@jio,0
94256983@paytnn,1
3y3jiz45d9@fbl,1
oyo@amazonpay,0
vxdutlld@fbl,0
oyo@jio,0
bookmyshow@jio,0
swiggy138@fbl,0
9kvoyw2rrk90zb@ubui,1
meesho@amazonpay,0
apwlri@gpaay,1
14080@gpaay,1
flipkart@oksbi,0
734388582@airtel,1
oyo@ibl,0
zvtbr24@okhdfcbank,0
wlwhame@gpey,1
vllbyxvgqkfg78@ibl,0
grofers@ibl,0
winner376@amazanpay,1
0672872695@gpaay,1
dtcxgbjfhca89@axl,0
myntra@googlepay1,1
help519@amazanpay,1
amazon_customer@fake,1
makemytrip@okicici,0
ola@gpay,0
zomato201@fbl,0
amazonofficial@paytmm,1
jkwje85@okhdfcbank,0
phonepe-support@amazonpey,1
nxhon@okhdfcbank,0
vxduwxajc@phonepe,0
zjpztzfku306@paytam,1
zomato@airtel,0
ola@axl,0
gxgwaoia@paytm,0
meesho@okhdfcbank,0
113122@okicici,1
vpplsrqfr@paytm,1
jzbfa@okicici,0
ola@airtel,0
swiggy627@jio,0
ola137@fbl,0
flipkartcashback@gpaay,1
dunzo64@paytym,1
fimeszpupz@amazonpay,0
service815@phonepe,1
myntra868@okaxis,0
dxfcdijvky15@axl,0
iqquoxtqy@phonepe,0
ola967@paytmm,1
fcwhox70@amazonpay,0
flipkart@airtel,0
verify110@okaxis,1
sormra@gpey,1
jvzrqksf@amazanpay,1
pnwst@googlepay1,1
meesho@phonepe,0
llmgyo4fn@zbxlr,1
grofers@paytm,0
14202744@okaxis,1
jidmq24@fbl,0
makemytrip901@okhdfcbank,0
rfmsyzitb528@amazonpey,1
makemytrip@ybl,0
qtvkuvc63@phonepe1,1
zomato250@paytm,0
uber@ibl,0
dunzo531@phonepe,0
company109@paytmm,1
el4a1auh7qr@phonepe,1
ciwyiabfczk@googlepay,0
mzuqa5@amazonpay,0
ola@gpai,1
vleeudgtsy46@gpay,0
96m9lmyqhhbfat@amvh,1
phonepeverify@phonepe1,1
790707@phonepe1,1
meesho309@phonepe,0
meesho@okaxis,0
flipkart-offer@paytnn,1
oyo@ybl,0
ixxkrvsz67@fbl,0
871421@jio,1
vq5xuvqv3x@paytm,1
myntra@okicici,0
paytm-urgent@paytym,1
clusbwkz11@airtel,0
amazon-official@axl,1
woyeefp@amazanpay,1
uber@phonepay,1
phonepe_offer@paytam,1
hvpze292@paytmm,1
or1zv6djlw@lgaulgta,1
airbnb509@ybl,0
admin950@gpey,1
igdwarkdm708@paytym,1
hrqvg1gnoac@dcyjtd,1
8201491161@googlepai,1
security280@axl,1
lkdlhnkpas51@airtel,0
pnthfo@ybl,0
cashback786@fake,1
customer53@fbl,1
ola644@fbl,0
uber@gpay,0
1696681@temp,1
bookmyshow316@axl,0
amazon@axl,0
dwwobh50@axl,0
1164659@okicici,1
grofers@googlepai,1
bonus996@oksbi,1
airbnb@googlepay,0
kurduiqty7@okicici,0
myntra@paytm,0
myntra148@okhdfcbank,0
sxrmei@paytm,0
zomato@fbl,0
amazonofficial@gpaay,1
no1fzm3lhzka0z@meceme,1
meesho806@airtel,0
oyo@ybl,0
swiggy@ibl,0
grofers779@okhdfcbank,0
myntra@googlepay1,1
4kyjx1ivsoq@paytm,1
cmlhoefxkz86@ibl,0
kjywvp@paytnn,1
myntra714@amazonpay,0
gmdryajza96@googlepay,0
flipkart-cashback@gpey,1
ola@googlepay,0
zxyfet@gpey,1
airbnb@okhdfcbank,0
zbphlssoaw@phonepee,1
bookmyshow884@googlepay,0
dunzo@phonepe,0
airbnb11@paytmm,1
fhpdntgjf27@gpay,0
flipkart@axl,0
paytmrefund@okhdfcbank,1
urgent158@okicici,1
zhcsuy@googlepay,0
support960@amazanpay,1
makemytrip@axl,0
ohumeg@amazonpay1,1
amazon@okhdfcbank,0
ql1nerj16omhlxo@esjmqn,1
guxqdwpuw5wz70w@fwwuzumi,1
mjxjsrlgorw87@phonepe,0
raicf@paytym,1
cfpcpo@axl,0
refund621@gpaay,1
swiggy@phonepe,0
51861@phonepe1,1
1cbvwo1z@zrflwb,1
meesho29@paytm,0
zkqicie91@fbl,0
zomato@okicici,0
oyo@phonepe,0
4922452@okaxis,1
amazon@paytym,1
meesho698@gpaay,1
bigbasket631@phonpe,1
flipkart754@okhdfcbank,0
seller@phonepe1,1
bookmyshow484@amazonpay,0
32905381@jio,1
mmkemarz@googlepey,1
airbnb@ybl,0
ola@okaxis,0
makemytrip671@googlepay,0
jmspzupyofk65@ibl,0
services175@gpaay,1
seller@gpaay,1
meesho@axl,0
customer614@paytnn,1
99zwxqqr6nyjna@msricduq,1
paytm-official@gpai,1
mpu65jieqa@phonepe,1
78445@googlepay1,1
swiggy@ybl,0
2lj2ojvmfsebz@moxg,1
shop@googlepey,1
dealer@googlepai,1
hukgemq@amazonpey,1
amazon57@jio,0
swiggy@googlepay,0
admin144@phonepe,1
bookmyshow563@phonepay,1
86818@oksbi,1
zomato@okaxis,0
gpayadmin@okicici,1
u4oc7uo36fp1@okhfs,1
myntra@okicici,0
30g99b7f8zq5e@msfy,1
security623@googlepai,1
swiggy@jio,0
bigbasket@amazonpay,0
ixy0u504m2l@googlepay,1
gpay-bonus@paytnn,1
phonepe_support@googlepay,1
verify420@test,1
amazon@okaxis,0
orxlp@fbl,0
ola@oksbi,0
airbnb22@amazonpay,0
phonepe-cashback@jio,1
oyo@airtel,0
gpayteam@googlepey,1
1634904520@okaxis,1
cnupqtakkvhg34@okicici,0
uber129@ybl,0
team905@phonpe,1
flipkart@oksbi,0
amazon@airtel,0
1731198383@phonpe,1
swiggy@okicici,0
flipkart@paytmm,1
mzuwstqfv@ybl,0
dunzo@jio,0
ajopceoyywv@gpay,0
bhgaxxdkove@paytm,0
grofers383@okicici,0
flipkart@okhdfcbank,0
ybnczvrpibdd83@okicici,0
jylpehaxemih29@googlepay,0
bookmyshow@axl,0
bigbasket@phonepee,1
uber803@okhdfcbank,0
cxdsrqtpq@gpay,0
bigbasket@amazonpay,0
flipkart@axl,0
6146672132@temp,1
bookmyshow935@ibl,0
041403@phonepe1,1
bigbasket822@oksbi,0
05945750@phonepee,1
zomato@phonepe,0
wlilqtfoxj@googlepai,1
2293007@gpey,1
wopizfiyaq@gpay,0
flipkartclaim@paytym,1
zomato@paytam,1
bigbasket690@airtel,0
rvhnk6odj7yqevp@gpay,1
flipkart-verify@oksbi,1
claim443@googlepey,1
22dii99jz8p0icu@amazonpay,1
bigbasket@axl,0
w2bciqia33kfu0@qyhvw,1
97577@paytym,1
t0ragnkr31j7yi@ddwg,1
gmdzbe@airtel,0
flipkart@paytm,0
grofers@okicici,0
zomato@paytm,0
qcrhvhxp@googlepay,0
makemytrip@ybl,0
niyqydrarol10@amazonpay,0
airbnb@axl,0
yttmzjgy16@axl,0
wxylhnkeyquc@paytm,0
gukhpjf9@ybl,0
000605325@phonepay,1
mkjd4gdkeaven@pxvbkqn,1
dunzo78@amazonpey,1
27037397@phonpe,1
store@phonepee,1
gushyqurh@gpai,1
ly97ypdsvbz@anruow,1
makemytrip@ybl,0
reward668@amazonpay,1
qqtda@airtel,0
meesho@ibl,0
zvfzzangky19@googlepay,0
phonepe-urgent@phonepe1,1
kkxhbqlzg@axl,0
ybbfz@ybl,0
cvjnz@ibl,0
claim312@phonepay,1
uber@fbl,0
kvdaasby81@ybl,0
xhykzuolxv@fbl,0
2643139@unknown,1
gwjmxxywu@gpey,1
gfzhparfdpu@ibl,0
h59thn9v4r5s@ybl,1
6174576@phonpe,1
zomato@paytym,1
tpyotou@okhdfcbank,0
makemytrip@okaxis,0
makemytrip@jio,0
makemytrip311@ibl,0
oyo@fbl,0
meesho@okhdfcbank,0
hziomcuwan@googlepay,0
oyo@gpay,0
fpant@okhdfcbank,0
urgent938@fake,1
sxag5m6rf03@ybl,1
gpayurgent@paytnn,1
fnfdgimev@amazanpay,1
amazon-bonus@googlepay1,1
7lpfswlkhluah1@ayqkwo,1
7020340538@paytm,1
flipkart@jio,0
security727@paytnn,1
69033866@gpay,1
claim312@okhdfcbank,1
vebgb@airtel,0
flipkart@oksbi,0
makemytrip@gpay,0
phonepewinner@fbl,1
qgzuqczkjp@phonpe,1
f799amnjq@jnqblefc,1
shop536@gpaay,1
ola@paytym,1
ola@paytm,0
gpay-prize@gpai,1
455469490@googlepay,1
grofers315@phonepay,1
flipkart126@airtel,0
gbp7gvmmw@ffbxjpe,1
qip0rdrir6sd@phonepe,1
kbeexuoth@gpey,1
himooyyuq@googlepay,0
1od2l2es6l@qcougjkx,1
0122160278@phonepee,1
20oyyc0pd168e@rfqy,1
fzxjeyadhp133@gpey,1
uber@paytnn,1
amazon@paytm,0
wtduokuuke45@gpay,0
paytm_customer@googlepay,1
xtslu@paytm,0
6zgkrbofx@umtwrh,1
308074@gpay,1
drrmvo92@amazanpay,1
gsgmfhohlinz3@ibl,0
service788@paytm,1
makemytrip@paytm,0
mlqukmty@paytam,1
gjcloiotbee@airtel,0
bigbasket@oksbi,0
vendor587@paytam,1
02891@temp,1
5217958@okicici,1
28971137@fbl,1
tmeizx@googlepay1,1
meesho@gpay,0
swiggy@amazonpay,0
ola917@axl,0
842390921@googlepay1,1
seller@googlepai,1
gjppchqxy1f@tbsu,1
uber@gpay,0
wadmi@amazonpay,0
ijedyh@ibl,0
store430@amazonpay1,1
paytmteam@paytym,1
swiggy726@paytmm,1
nsryawmk@okicici,0
ola@okhdfcbank,0
bscjslcev5v64@gpay,1
flipkart@okicici,0
uber@amazanpay,1
ola926@paytm,0
bqpyvmkvj@amazonpey,1
dtnmkqsy@okicici,0
vvwjhaqjwhzh2@gpay,0
bhk4aeuz3623@xdqjl,1
bigbasket@okicici,0
dunzo784@ibl,0
skisjocwu99@oksbi,0
zomato@googlepai,1
airbnb379@okicici,0
zhvegbbsn42@gpay,0
zmhezchbl@amazonpay,0
services@phonepee,1
dunzo@jio,0
paytm_winner@amazonpay,1
airbnb@jio,0
cwdhbtuwh@phonepe,0
taqheosmf46@okaxis,0
amazon_official@temp,1
dunzo@oksbi,0
ola@gpey,1
dpaxqdzfcp@amazonpay1,1
bphnw60@amazonpay,0
oyo@ybl,0
myntra@gpay,0
003711@okicici,1
mccsys@googlepey,1
dunzo@googlepay,0
q96znq7ksspq7v@qznecmd,1
dunzo577@ibl,0
dj7k5u3a@phonepe,1
amazon_cashback@gpaay,1
reward513@googlepai,1
lqdeeo@jio,0
ikgvh9mavgn4cv4@lxxilf,1
01305164@googlepay,1
2013026@paytmm,1
4529930409@ybl,1
yczfxkume@airtel,0
aozkmoxjcutu@gpay,0
5549830406@googlepey,1
epvfciac@googlepay1,1
lafgxnw@phonepe,0
amazon@okicici,0
